,initial position of a,initial position of b,initial position of c,initial velocity of a,initial velocity of b,initial velocity of c,mass of a,mass of b,mass of c,final position of a,final position of b,final position of c,final velocity of a,final velocity of b,final velocity of c
4787,0.9116626005575867,1.014094959576311,0.9425719440301711,0.18769231407029463,0.3867694190077795,0.8976319210820973,15787925511.287924,20365797148.71022,45686958604.907455,7.2543860024812155,7.243365607907271,7.32294008710684,1.2923207291888026,0.5634482120250377,0.43715050062806654
4788,4.711195378101037,3.4717494590103186,0.7454213823142758,0.44377166819491065,0.7413740024611253,0.6413559210021547,26801901704.453125,15594011075.426212,42524658662.40148,10.464828555924475,2.957257908503857,9.236924759242521,1.472896615428417,0.4866375075288011,0.08614530446317158
4789,3.611293050650526,4.803878085157484,3.806442970914765,-0.14198661742398722,-0.5930969831048714,-0.681629865317678,45718786624.93164,21978940997.416718,48407850356.593796,-0.4000440617001487,-1.760966171205945,-0.27453910690151095,-1.0379936219239567,-1.0210494280320954,0.35890992768868824
4790,2.229680775527538,0.7674863543420668,0.9422548762005267,0.4598204641027466,-0.06962886450759775,-0.12738687550241523,16554450257.391302,25429957994.076477,40333572753.247986,1.7010157068096048,1.0139931794138963,1.1782265897061328,2.034754205522217,0.8733061514981862,-1.3683124050950213
4791,1.660939644653845,0.12026760257823066,3.290098592637733,-0.004662794177364704,-0.2876963687984355,-0.6439382439230743,35264149060.656235,43380551239.5746,46876923933.25036,-1.8281673513806729,-0.1146966623841708,-3.004549452929068,0.3953743565043393,0.010313591977091575,-1.2206571029348965
4792,4.60881917920222,3.297261007192395,1.546510395345229,0.5234362151389511,0.6544680848238724,-0.6905733778915275,37847126539.21991,19329623846.171463,19396525560.34922,5.266469771344724,4.540549408354363,8.854110985077453,0.9243261091643032,-1.2723812391669878,0.4474006383747052
4793,0.6814711845585775,3.364754517122581,3.8299174553576476,-0.9770586045201077,-0.1050910642688454,-0.009615914730897623,28670475853.419334,43065344480.361084,43098160035.232506,5.835652990917604,-2.138897265005184,-1.7453935875583217,0.05163646868676729,-1.183997630576086,0.3841434863516706
4794,0.5085352106889118,1.710405744833496,4.296175360042494,0.4443852045249017,0.07266335850193362,-0.2574139143232157,24027871613.393684,38144792562.5919,46613330352.22036,0.9929557593289181,3.8574408275056804,2.6006645162584463,-1.8104370246674633,0.4985200188045477,0.5563954569184202
4795,2.687092498834678,0.11527744177892929,1.479113696735395,-0.2739243824612545,0.8673547310590102,0.9895976495085341,44763715297.20865,36904426709.152435,47505095358.79936,7.290524908530492,7.215943178664019,5.678034461922459,3.960521856541276,-0.839071463280492,-1.6748505429319926
4796,3.7118856034845047,1.8018511016615135,1.762538998053655,-0.46487068812465626,-0.33315176908181576,0.5651519185547538,25722173558.628944,21985816187.83952,22635240886.293457,1.4734548421687441,1.5050323428725783,1.7274443661157433,-3.537595328995022,2.2816861503769865,1.5171104490767995
4797,1.2457149105684957,4.804100109541405,4.405950722723881,-0.8630589289161381,-0.0655558774300864,0.5975641584706555,17378625909.1966,26320157671.4532,18364922641.19075,-1.4871252809255604,4.244399304124738,4.663203279522558,0.1397235263768729,-0.26375116288573425,-0.06731476503350357
4798,0.6270220865666115,3.291314793503441,4.55655577517109,0.3693104944628165,-0.7231378690054469,0.03945449932036671,23541327502.742912,40533547517.36946,46083586334.41256,-0.7463349261535555,1.465061412333625,2.785087415973202,-0.05443573326295664,0.429184694423011,-0.7576226289345438
4799,4.963353292386618,2.765965092850424,3.467803645178913,-0.41598490566166,0.33231698409084176,-0.17163357317931482,13464772286.390785,17667557885.279503,48494064932.465965,2.993829242769657,1.5229215013484427,2.806888050932216,-3.657221170152119,1.4363709469425898,0.32608859064037826
4800,4.246287921420983,1.8654722764618397,0.9595915161067142,0.9790083525382403,0.25711459988592567,-0.13264142867029594,10665606395.799467,20054852112.007523,24924222344.549683,1.8872493259195684,5.133022419277157,4.271695971550366,-0.6050955419688858,0.009580405307300317,0.7444046027612969
4801,2.1040197467063586,4.936014079408407,3.506413049433607,-0.1983315671192558,0.990403621557906,0.9910689294694104,32286666145.88174,45179145642.03181,21029212818.736122,8.24821004823929,10.283223411302034,10.728626699136937,-0.4559985849304419,0.015410767296883513,3.48134536515312
4802,1.0041491086292875,1.8737888265025615,3.5213273446194755,-0.741834917958788,0.7601083443420364,-0.3688377308476194,28029662362.00442,21333419839.779907,30979425768.325977,-1.938605426875826,5.452448740773008,-1.4465235447579883,-1.682086126707367,0.28997914189762786,0.8056316684069574
4803,1.6580023190351008,1.232544074285088,1.5066224373689874,0.8452983567708434,0.1643379275688377,-0.7078365701371683,25017620197.73185,33055613813.00649,28753583378.677254,1.9466697000008106,2.3926852767087845,2.087319252254496,0.6562552707918694,0.17651637480082216,-0.5573564709960223
4804,2.735676895656112,3.639160229114316,4.743480673301993,-0.833330393229865,0.9327773369775709,-0.02445415374668447,15121076846.400078,47077473796.03723,10834019326.255255,8.126141665564449,7.494746059986491,9.123132871581696,-1.54535815774399,1.0334096999119569,0.5320437565256353
4805,1.3535646891591169,2.1713277455502578,0.43404989033377805,0.3505631614878342,0.9503711320941917,0.9849212296374819,34935442366.32381,35119433713.19773,37946728231.23488,8.576964680274369,9.2855893117538,9.071938768080098,1.9645866458398946,3.40811207294176,-2.7756426219338843
4806,4.392539923649344,0.6322229622880493,4.781291708207997,-0.9222290524513743,-0.61738513026641,0.08474273573974744,19981777070.017258,13816014159.068329,48022713202.0458,-0.14719261283540144,8.157201069181486,-0.26076597305490945,-3.1496471501699754,0.8278526822978499,0.5957581314230017
4807,2.43354570908133,2.39656346019385,1.8888674658919946,0.9783616257374286,0.10317342645919547,-0.43429012516973153,36736962840.4776,32349487988.84191,15392405844.317434,6.252333306520651,6.1675337076571575,6.025264942634259,-0.4183992670370697,-0.586088313709285,4.347939381000161
4808,3.1569636639348313,2.345461956974942,1.536266785393408,0.8010908811662074,-0.8418120239068065,-0.7842415079131395,48688355424.34666,33988452538.08191,34346892884.242146,1.8207416206387945,0.8943902041253292,0.049513430757153275,-0.018559698975810966,-0.880583199382967,0.41601876500821566
4809,2.6553291222562687,1.5953634976542515,0.4225515277457692,-0.509087825586672,0.18847195390148297,-0.0212075214027998,10653420768.765055,31370266241.96735,11193060016.221933,2.776523214435104,0.7816214874362323,2.812540217597545,0.8310996038812233,0.21303939185351978,-1.3656359120985162
4810,1.5984968079034367,3.006899802516465,1.6258222277581154,0.7098690893443436,-0.885803463358162,-0.7297797202352614,41400883099.883575,25921510899.393494,44473697783.551414,-0.48697809394536784,-0.19885337703413963,-0.41680369827719976,-2.949238223937988,4.438213537886103,-0.4265958144030033
4811,1.5744086661721508,3.8227576026678003,2.3236647530301457,0.6320071716280455,-0.11313718903049086,-0.6147010293097075,47144159522.389465,16940667674.189537,37695983146.74912,1.4800319210298174,7.416979002255746,2.075136405884915,-0.35675223706120324,1.665913736502715,-0.17762738346655335
4812,1.6935903168211985,1.6690254112819525,3.5964607591311375,0.8569192049117973,-0.09452492346574526,-0.9708854229617776,40043420738.83412,33741036626.096172,26690620128.323452,3.320143351988186,3.3570410295910067,0.9746628929060636,0.42088122171748554,-0.6968497972595866,0.4447249249804534
4813,0.10546448393537022,3.594117288430873,1.2338732811570723,0.3477603553184654,-0.16331482605217218,-0.5492849686971908,34649244998.66524,43577463386.62484,10590487259.746033,2.7460303711549594,1.83140571492967,-0.9872890094813453,1.530190863243865,-1.117771920829801,-0.4905063003031512
4814,0.690933353821544,2.6957084170378733,3.6989284656097166,0.5404059230732563,-0.4711442634440275,-0.6942368668510368,37341960126.86015,39827412808.34308,24855062412.23197,0.5578182335144863,1.2517262622823035,-0.160187173733476,2.150051756227341,-1.4928094288527396,-1.4754479498620987
4815,4.075068523293474,3.6927297889153765,4.518304384736156,-0.8863749035227173,0.9965009702049441,0.20626648030193784,19600402728.44634,48235604726.04422,41449410037.93931,7.199466208632182,7.6951754066362055,7.850839629492062,4.200377609508901,-2.2450189055146974,1.5730959128467183
4816,2.985373922157316,3.907094440539497,1.8760106205288674,0.0879043248089435,-0.7907721560378318,0.9225741237315863,16675504347.881344,28917682183.09079,32728792731.00122,0.6174946271591352,0.14288859351190555,9.095053961144501,0.47652159567038455,-0.2884751859629612,0.28076453103707466
4817,1.1403974812029545,4.12021411432951,3.3888567074284963,0.07603327859440134,-0.09702490492818283,-0.6367131006813149,48407174334.31867,31117167493.397892,15613355661.952843,6.316532190539919,-3.598428311461215,-3.2194528522118624,0.16232287597597087,-0.43796478677897355,-0.22475503322261758
4818,0.277476708246559,0.6715084632391971,4.748906665572418,0.6135417827207144,-0.3545896772388202,-0.4793140819457018,39375348976.15541,28586435005.973324,35089445988.63362,0.6665789115388234,0.5417027993261544,3.6209510021745097,1.5628789487915447,-2.7157386653418496,0.378959653339584
4819,2.1494934466576265,2.9338272963189316,2.040115049522615,0.7331411690189598,0.5322503239376934,-0.6595005229356647,38709086180.01672,42180887383.69125,46338964436.10402,3.4095472374989533,4.23932026929444,4.173353507603437,0.3449645255185664,1.7060465721641962,-1.4037080086050053
4820,2.0906888974324063,0.66530951911696,2.012115146701478,0.9790433163470855,-0.14622302693417244,0.1604765804511219,46726326620.118195,40150472716.290184,36696009418.84775,5.691429706863396,4.704971699250284,5.478609379296261,-0.572090531105366,0.20685229353469714,1.7492772890196324
4821,0.7308620136978744,4.302000175154525,1.5470707487859987,0.8367403128961282,0.610509405189811,-0.6207133949144155,17134663286.7728,40863942795.57498,15427396953.858162,9.20959892377648,5.474182148805775,8.282533060461494,-0.37089803761221424,0.7310145051493061,0.40137497449712145
4822,1.206243088993575,0.28873207438085247,4.930705959405098,-0.9045242313585837,0.16697884452293743,0.9991079403549763,40991601821.97326,29473124215.042366,39108033169.1221,-1.0509601749187352,-0.004313276729654946,9.286069840517879,0.13309911482117912,-0.10842265150138192,0.1190611121850486
4823,2.3242522982829366,0.16990343657224183,1.9919050756936603,-0.21333162930576188,-0.6698222116240429,0.32937739975703106,38460229528.933914,13001732115.55347,37674829661.49685,1.5837532078513754,0.9311587104187561,1.289531050685132,1.0461540690379143,2.6002578323450924,-2.0848820565443176
4824,1.8149697541775989,2.527789274494221,1.425502033477043,0.7471297186929722,0.5535603361533905,-0.12913276943660867,23524372326.992912,48865037955.98186,24124004265.001217,7.099598153435124,6.334369292369468,5.768761389357493,0.9384498733664447,0.39054979806918577,0.014493037475582712
4825,2.381260814314443,3.8201223257653605,1.63249917641214,-0.7806938333449847,0.018129310024894707,-0.870942018789935,48895311516.444214,35579501849.07997,10582935885.412863,-2.7041383889884916,-1.3373102485677109,-1.7023541565378353,-1.0554620853666419,-0.6264474753426644,2.5655902061115103
4826,3.541318542769256,0.7735654820341115,4.770750988210718,0.849365871296611,-0.7531844121500793,0.28385490208131325,10237288985.7517,22454163231.782036,48844255860.136856,4.783523544579598,-0.11011199035923094,6.072910712027838,0.13451512506934676,0.4065035341093262,-0.09943865911121401
4827,1.641398248435408,3.0288927166121375,4.123386123847466,-0.898438950386184,0.25653691627455166,0.7684186615242645,26456287111.293266,26021399805.553104,31672219395.083973,2.8314333206662536,3.0901848286432645,5.366031489587112,2.36421399769813,-1.8324272076123185,-0.24066479086139825
4828,1.6432015804795408,4.73972323215307,2.3917716591298226,0.648228884208137,0.23191541435159246,-0.5035726128005744,32840342378.373188,28916617070.77343,23981560877.923992,5.222604562955042,4.87313319267179,3.966795093098366,2.509403582826946,-2.1445687296404126,-0.18673470234710324
4829,1.8219103388838693,4.021387352067434,1.3048659075025677,0.9246081783809199,0.22228764613023744,-0.4867063262364064,40937987192.19534,18654696223.74479,15930283185.649708,7.547682481405914,7.320534591494417,4.224035014121925,1.8822502575973834,-2.0125411214807603,-0.3306442795529632
4830,3.2431637724939155,2.3345173399501666,2.2360763418322778,0.3719439926211614,0.7884308523087882,-0.655795490091778,47144613100.733,30565572301.875248,13855849387.461414,6.393511221280074,6.329501266796749,6.194191062059109,-0.8458148325044019,4.37508243418958,-4.424405275524201
4831,2.4659677925265826,2.711474958030569,4.61925926578222,-0.09085577970490455,-0.5308528509250974,-0.6186236699671059,31486882749.769016,20302428947.52597,23216406728.566383,-1.8389111803824159,-1.9445568017570847,2.468629748815694,-0.9628396689614047,0.4333399363906954,-0.27918272991780174
4832,4.680081390673015,3.846438619319903,4.243982711148381,0.9468802819204907,-0.09401450721732951,-0.14829301231169945,25476772786.054905,46952369741.41257,40383007796.90955,5.750312134095907,5.028691342783483,5.591869624686883,2.010249085495532,0.07401339952893095,-1.014511645079446
4833,2.9869699378490595,1.1721494238789731,0.4478980251361453,-0.49904894239398345,0.8608164683864536,0.48708977300792244,40154196399.665955,32983303990.53928,36094946268.332985,4.428234237793314,3.5150134460788522,3.8889117619372446,-0.10206938763185762,-2.675683932455629,3.277094557234941
4834,4.999803300743559,1.465125455642483,4.452634995376506,0.036429138853594,-0.02024043539847864,-0.6658389029333487,10564375089.24133,35399674079.52135,12897417513.72152,-11.178068257599055,3.8072623497377927,4.36003196189411,-1.5903507640446701,-0.27885234165545114,1.376483930177473
4835,0.790480725871256,0.13156982991528454,2.680155970239567,0.33709726374706195,0.3201649779747344,0.10576427458104432,35382164680.67392,48915739038.07458,32384453081.200645,2.7813977564709544,3.414903367060211,5.122220224662715,0.8151516090751845,0.564664768291319,-0.7858513855106329
4836,1.7057251246538618,4.0009477455120965,4.391751961214904,-0.08191912890171271,0.31303082061498233,0.8604665676142453,39329746055.693634,36642283786.50392,22583198632.54528,6.456475441294298,4.891913140600272,6.929528869885372,-0.4735922532355345,0.9712621284468959,0.4745737628061242
4837,2.2194507760270197,4.463171682235405,4.556273902677645,-0.015434205279024393,0.05828828582978618,-0.39485232716332486,28236941036.32667,11063053582.10036,39941549119.60239,2.908404677890267,1.1099287362722194,1.1018093985602486,0.6249397635041624,0.058400092800827676,-0.847599887606979
4838,2.615223491654386,2.327228411508412,2.728144239267132,0.5805145932270683,-0.4485059626895722,0.8759957154009557,29214628682.075165,44363172517.371544,37825058470.632706,5.273484523693622,5.383781202931316,5.073444318894992,1.3187473980417133,-1.8237666551407157,1.9187893468399109
4839,0.045814328949903005,1.8810658229309811,3.6158635411807785,0.870367312168292,0.19997563884422065,-0.25015942783521417,18925930083.915176,14141278292.436451,13814538619.927794,7.847561264609419,8.781444624778471,-2.666622365447839,0.8193944550821206,0.3333996407090493,-0.3169062977264298
4840,2.246524204578738,0.6716155545383462,1.1993029114330356,-0.5981403394486906,0.5794637220143599,-0.6430434419374291,45034971929.88478,27588637330.16792,41528765532.886826,-0.6431738497425881,-0.939233909402116,-3.664207417235731,0.14001383914680038,-1.729357648013157,0.09029120777026482
4841,2.4212300501785466,2.4465640154883026,2.151795242457955,0.6367557309267595,0.40374366540244444,-0.8689417494322196,37539115943.912125,39200798692.614845,19887299079.431213,4.664216276279548,4.694320113009678,4.775611306440582,-0.5948720026430393,-0.5748217080767354,3.3847661153541986
4842,2.0334009317232398,2.2856195516597593,0.771686508724222,-0.2647304682054761,0.8034456813012147,-0.4713816695613018,21947165873.464195,21252411095.224182,37381040670.020874,0.45119980420161243,0.22887039011205512,1.1697246467144322,1.2281096737236914,1.1324586221609207,-1.5349135504211524
4843,3.6970252665623176,1.0674173564002483,2.9275106440125827,0.9699379004160225,-0.20849464573748966,-0.23478136974596953,44168529008.102264,13053830550.387535,48345539792.20289,6.608451917617821,1.4813455980647159,6.1064525619469565,-1.3222646791582537,0.6987112593970332,1.6144213561455216
4844,2.0922241108027877,2.5050344763465358,3.1441978920013316,0.6197104426437134,-0.4851948264039223,-0.8032028018004762,13829547983.383987,32738404936.622944,49565735098.02438,-3.5957311352935015,-1.6102182151825144,-2.058319683326423,-0.6056284444092401,0.3472591071881358,-1.0111555541248678
4845,1.684073045350395,2.9404938043053304,1.6502707855768288,-0.7039178057872844,0.7882277025251903,0.05775596811370609,34637620934.05733,48486321289.48431,23437799955.790436,3.8190618368101807,3.5292179560632206,3.758103543570514,2.5878210157702073,-3.2146228460326407,3.473840088942365
4846,1.3157320489615425,0.8517384231598885,1.4189369110096062,0.8582548048772296,0.579662913342899,0.3847198624319126,25308688686.406033,42347631570.829895,39035569428.8171,6.7148315269696806,7.105843190916735,6.833831360110319,-2.764067196050376,0.7804606804731817,2.5154153075794174
4847,1.6193648681504813,3.69582885351681,1.974736128462714,-0.9714296246630403,0.0001730069175425175,-0.7418527824853103,19661723408.498947,33707790794.8234,32899223819.223667,-2.52869938333392,-2.992066016222135,-1.9163296304662458,1.6214511969974261,-0.7580757158487009,-1.5145645148024989
4848,1.27684203282403,1.8000989621820307,0.28965687807549934,-0.13079285311067945,0.7822496353214314,0.5795457965670969,23473896424.304558,16314988637.092674,21395683098.0383,4.541104932465218,5.078924096579697,4.533530647080298,-2.3733025757889563,1.7033371429771815,2.337512979345302
4849,1.073275987072095,2.6882546616858427,0.5363874608754776,0.49947426939313266,-0.3941690994182159,-0.8049396018365134,16964590696.825254,22801213366.695114,42904175837.714676,-1.891320260489554,-6.754947937936005,-1.4420827739499809,-0.10868802721715326,-0.5115577362166315,-0.5020826528334815
4850,3.4389924320683853,1.3868475747038667,0.7479864083170057,-0.8999059396378295,0.2602839377916564,-0.4154175836582843,41821539583.35713,46257430828.86836,15337973696.511478,-1.5509801732453814,-0.502085561146751,-0.7910021015266765,1.461676726897424,-0.5574460815810849,-4.388493451816221
4851,2.6260478389269215,2.4233255562397247,3.454227569670667,0.874100818409401,-0.8652327869409595,-0.10873820032265447,31458901720.06422,17561396283.12021,15233611641.65998,4.538522063999927,4.334156410949517,4.2911668004867725,-0.5080356400347816,3.5194912923450614,-2.3092263660374615
4852,2.222176907685622,2.0192984446115214,4.504680021764268,0.32725323127182526,0.004769724822087484,0.12551058405551596,14565592644.259047,25535132692.706406,10353837488.266758,4.079356976164463,3.7456990752798864,3.610778848256073,-2.006297435470978,1.5690197803980868,-0.449521071013188
4853,2.836498418893773,2.1029017793191898,0.11633240888475394,-0.21184373123632017,-0.6126540091195198,-0.21411108292847714,22883307442.43132,47065783057.1235,27437309091.565063,-7.683644189830903,-7.2675940190336705,10.54708566970432,-0.8851467717351221,-0.8807346600290158,0.8073019915698526
4854,4.66941776334481,4.665346259706242,0.6962883033272621,0.9501355995458245,0.9637915867709006,-0.32669388153251555,41615300396.58046,46537385976.53614,46703787688.864555,8.234084606947327,8.242663049831565,8.758228089090391,-1.3932273526254266,-1.4785701346519529,4.195013966316166
4855,4.609205416478074,3.5371342698315273,1.895518608309818,-0.15192493681439423,-0.5160377303129098,0.6981175192723421,30924390735.87066,15942019999.688389,33074821381.419758,-0.10216019979732105,7.0651058242620985,7.673495130327479,0.057337369896342666,0.796366301836342,-0.1301161498169958
4856,3.678068558994123,4.117052736592585,0.3909798555790428,-0.40360614585999577,-0.8011509457923969,-0.4526190059264714,39696753634.77132,44649296840.44682,29150543125.949886,-2.030890914097365,-3.65012242013474,-2.2313257595732443,0.1631217971867917,0.4004524682307734,-3.0648518799856515
4857,0.6411098570142004,0.20070868992989654,1.8710840179916595,-0.737987175491674,-0.2889536516973663,-0.5393054543678668,16327835995.727894,33097360072.982384,19437329726.298607,-1.1374221219960754,-4.673351983453516,-4.848039847043463,0.10385322973725455,-1.8006166449351815,1.3275467746161247
4858,0.7570640543278517,3.6523496621745846,0.45138072568913223,-0.48429634266757327,-0.07699551797096116,-0.9190186422053541,36472588370.31625,11302729975.961872,17975775631.62195,-3.0363774795225047,-10.032373189783915,-2.7477789987678514,-0.46579719447710416,-1.1138866538975285,-0.30458124973679507
4859,2.4136362740338764,2.476367712281987,2.9300821716455827,-0.3210287748844347,0.8301730536514227,0.5845858020850265,12155511698.832191,24772350315.643173,12836683082.827469,7.2874546782875305,7.319003090220822,7.796206581090192,-0.23874060234760133,0.9654950941082117,0.24551847390640164
4860,2.736668860050603,3.0228038485865016,1.0602800541558848,0.5460069160196628,-0.7941070048412302,-0.8301385469814422,45731363146.21841,15433798932.074625,40827679673.4023,0.1019351289830862,0.4129624489255507,-0.18938800495100516,-1.8754583103090163,-3.924994418672843,3.065708430059456
4861,4.312468771294566,2.061892618488394,3.5421892461877107,-0.6267585830350668,-0.9754809366831447,0.3962201235742515,15725927419.435722,26464136400.19099,26059515823.222355,-2.669830691283663,-0.23318192380113667,0.3601324510908333,-2.157815630637749,0.23452355290676327,0.09136289193467942
4862,3.0236977211072813,4.458925755465781,1.6445798909543545,-0.6756540063472465,0.1717596523622018,0.12880887682345898,19705026522.88542,40188938013.36899,14587443946.360107,4.240435954502553,2.923883931279447,1.123333214870888,-0.20611633111205566,0.3316851848624946,-0.9460531561734598
4863,3.4874571295520185,4.3949744273888465,4.1847480005829,0.8905073536027237,-0.7459037560644992,0.34826389012719017,25778664306.23843,40937612377.31206,11254183558.583412,2.844362811731263,3.9213393733378332,4.128553003938713,0.1420143795330969,-0.10196773545870493,-0.2795963234944378
4864,0.7714142335462193,0.6867295868333478,2.177216532564567,0.5134338993586509,0.09780220022510933,-0.8366933345400349,14390742338.595558,38334937082.19687,32037081918.066006,-0.13013154871900867,-0.07607843251380056,-1.3954140003537865,-0.2835507001324332,0.6019646378517324,-1.081966462929674
4865,4.4386191429107145,1.7083822121296843,4.02140321998869,-0.6550557881008803,-0.8653041576254399,0.5489229007794658,39302329282.0873,28854796984.643944,49748578208.02956,0.18972998463471993,2.160959841817946,2.410896951548633,0.9057639152883499,0.7251103337975858,-1.606614826461775
4866,3.7237220192475484,2.595307648208313,4.390803665965847,0.7868669026852302,0.2997903286786163,0.2488447190736438,30610092514.17492,11538741769.203384,14807301941.855316,9.64132353452921,8.27761652087565,8.820704761280943,0.8310080289179851,0.7181167320378645,-0.16839025901525037
4867,2.7826384218520324,0.5814274176042505,1.7438852464009036,-0.7570974860334203,-0.7179083593946356,0.27417929370837735,14620640429.032421,44398716616.56425,13379666437.504873,-3.94491974827114,-4.5882743069513,-3.1038434856291834,-2.6854584520969813,0.2732398274714882,-0.9076016755966548
4868,2.5892728354351697,2.470878039069099,3.1009060207005423,-0.293943819919231,-0.6757816331867548,0.5410501101684086,23867012935.43408,14004132323.173489,10902628574.443316,0.67286343149966,0.5793205193462849,0.021310153403900474,-0.15644906499623748,-0.6240071319387994,0.17355652516852957
4869,4.12094366963758,4.212625107635508,2.5296004272712107,0.9022365697755148,-0.19306035896604534,-0.9978160837052312,11552802379.384216,29809570477.22061,13729632793.427515,1.6635794733183615,1.8825098890319545,3.0784742945694816,-0.8302158947641025,-0.2618990899751298,0.6094180127990968
4870,0.6907451832842643,1.036926896257353,4.307942428594471,0.6370124390739529,-0.9180268671592329,0.031074263864036666,39712199101.20384,46290818881.31573,27830482636.954247,1.1389133415829065,-0.9340773679728975,1.0776452202813818,-0.7338941053564592,-0.7575552260781916,1.7203496739235353
4871,3.5899989513743136,2.073501549656964,1.026267859287655,0.30680430616756404,-0.6121092656928153,-0.7666198054248481,21523552511.715458,48549735760.52009,36936455400.904625,-0.49238597342017254,-3.1486834693545136,-3.654779542108412,0.7392853879478659,-2.0515250690425346,0.8733515175039984
4872,1.6811695395457649,3.654884790071998,2.0714438676387523,-0.11093979624912653,0.8170578944566929,0.36634654302933956,39969904900.06764,13671606821.702005,22504476484.84601,4.2703863807731475,2.87296079768347,4.604548333545514,-0.7374791571387396,1.2338966359823016,1.2259027873943937
4873,3.4795037597147993,2.4361996894352522,0.040796602185276254,-0.6815902343891407,0.5864232727847083,0.46455097814741086,24906622561.94716,13593442807.584455,24611318766.96985,3.0856613566550317,2.922899892167462,1.157334896484011,2.0285999822623437,-2.2545042319745763,-0.7090431520275986
4874,2.118894321693795,1.5795684474271705,2.1133750364240242,-0.10761300428137588,-0.579440095646309,0.9420914239028413,16381104734.925503,46264418896.90186,49892920208.32797,3.788344809091864,3.2265157912217304,3.7326754288556803,0.3376978873355361,-0.9599126968849367,1.14868705719668
4875,1.5063362216782783,2.0283150052018906,4.282856024234178,-0.016972524150388857,-0.5078478502520212,0.3853803871617074,28609993974.89141,28027154336.341,18924510946.36578,2.0774822718938593,0.5643148199884426,1.6635803439431662,-1.165320100184883,0.8690888741615609,0.08220738198616652
4876,3.379150855673936,3.687794960320832,2.0474693783635685,-0.7034743843566305,-0.908211469793557,-0.9176373513835796,11989582526.509808,33012942828.661,45690201510.12266,-5.728047603839751,-6.02989374650453,-6.125843685869038,-2.2887477917441696,3.155019207687864,-3.4374869450627674
4877,3.551156298975414,3.1276547359434153,1.4370209669660872,0.48919449168072315,-0.5552631610664653,-0.2597629832574837,18567389071.56684,38035051896.93363,17191321177.99845,0.5118359907440754,0.6119265255097249,0.6864922676054689,1.2864957351723307,-2.9577188027181727,4.194445150155257
4878,3.6630719708076565,1.7493552166522681,2.811899066421866,0.9664377213025395,0.23161914800475425,-0.5282345750696384,26328208487.27636,32792661777.697342,37766445999.95328,3.0551029102784955,4.76892966368371,4.07998897513198,0.10779887894199291,-1.1648141354034394,1.282875393153258
4879,2.2691064054626158,4.6918445823187085,0.5330436410888323,-0.9777598550656788,-0.9655161244110495,0.9401544726584028,18759921031.391808,32493383368.743446,44151272950.90904,5.69276244720864,-4.94671314583161,4.31314233702039,1.405987877059659,-0.36497453367238747,-0.514674415776953
4880,4.783969397785236,1.5960205089124346,1.8342122861980026,0.8541998617388633,-0.034219005811485737,-0.9087068129515035,12531612882.795149,37596369603.864845,15792445961.872122,5.30774234613381,0.5522281169249208,0.7800353919477502,-0.566690307091763,-0.3318900247771733,0.9274492368559227
4881,1.214147949881426,0.6566251935909484,2.8732593757115783,-0.4912910858591111,-0.30567042255436583,0.28944002140186154,25029944235.217194,17948803572.120285,12344537322.229483,-1.4167712752950843,-1.3614023645371292,-0.36955923268415714,1.1124163878152673,-2.910574632312417,0.8252402038482108
4882,2.7268178047016183,2.8925812092488163,2.255708974072879,-0.8490201117707667,0.5231131550784154,0.16529764477798126,11860542803.45497,25898086808.80386,47839587030.89885,3.49419835385,4.133766189906013,3.773484401484122,1.3535104251971635,-2.20806790859616,1.097771341492139
4883,0.9483341856169786,1.88451444955116,3.8875588499952443,-0.2911369849767096,-0.8137773070688192,-0.5783094290612547,40168843803.61952,12120724862.69168,38880671425.208084,1.4008930371784727,1.7221553582294942,-7.857184676177444,0.2683361095504204,-2.0693121504807817,-0.7649161590357314
4884,3.5508286450447906,2.239979330187325,0.9621182528010863,-0.13102867142202168,-0.2323076869607965,-0.648921918480494,23414037578.52886,38878131453.531,34489808420.34141,-14.727130904171158,2.9873016424614027,2.530651752027808,-1.572680708176124,1.107003131221802,-1.1799485585680156
4885,1.8766335270790713,4.339288209362387,2.03735844973349,-0.7347714358518569,-0.3967805190665945,-0.4444248172862395,26597226248.958004,47715760960.605896,43846731299.30038,-2.7710016928081087,-1.030199970498375,-2.519378046412155,0.29449449091967067,-0.9108903532501366,-0.5092979944877721
4886,3.449533446826141,0.31322901833180206,0.4223067349629206,0.04380787459006652,-0.9606317523621435,0.8316443559004585,17658498296.670677,16778435716.180544,22482770097.324127,0.6461518570079339,2.620323587814559,2.3939317271272063,1.0344034219777993,-0.5332004035728322,-0.265376121923729
4887,1.6671071467790632,0.5535065672970413,3.5759577668389975,0.4674071930228636,-0.9430105549237329,0.12778210011178204,15625901152.187073,25187687109.203293,12568893754.227455,-1.1325371644999065,-1.9687500052650995,0.3021301892114001,1.1755703310513828,-0.9462969892013501,-0.7460346200329567
4888,2.7043979554658764,3.1176685863187057,3.4655049506199576,-0.9529429775290008,-0.0814258482781447,-0.07600642798500568,31960068375.61439,10657007287.11024,14371354732.648296,-2.815237571279179,-1.8454626578123459,-3.1352565123537257,-0.3616229350300685,-0.09288473214843414,-1.382529851178573
