,initial position of a,initial position of b,initial velocity of a,initial velocity of b,mass of a,mass of b,final position of a,final position of b,final velocity of a,final velocity of b,if collided
7795,1.2831184882258806,2.0092562698338403,-0.8108019787472445,-0.3267902350536145,15230031423.882729,35268422778.23633,0.814887819266623,1.5346004935791193,-0.07371129731624461,-0.6450895338635627,0.0
7796,1.197196514962341,1.305557659958696,0.10750947527300014,-0.16033619399959265,39178413964.33928,32591971140.449436,1.1993032594439055,1.2719372528280004,-0.4475192705199324,0.5068571423922662,0.0
7797,4.970462406292705,3.7699044166755806,-0.05046038206242365,-0.8564592013184493,26670047008.836346,45297183903.58806,3.816252810489971,3.5633099724925,-3.7532884092179986,1.3236895196278329,0.25294283799747097
7798,4.805358893277506,3.3543469540865845,0.2708135599658248,-0.28258597667684904,29056795296.884857,24262165757.234818,4.717577022998149,3.5012211548436465,-0.49025039284956395,0.628877563143397,1.2163558681545021
7799,1.4410500295154165,2.1480585120401745,-0.10728355745569051,0.478508547218911,30689118445.080418,10055065762.69774,1.4705283035964571,2.209140456035952,0.0012393902113804554,0.1472850949248978,0.0
7800,2.5860296869216,3.1992827446384684,0.8576117757504407,-0.8934623144917215,44608903189.13564,29866881148.56757,2.777716706438157,3.3003621232263205,-0.8170633442683316,1.6078172777952122,0.0
7801,4.727774259068208,4.535392206344248,-0.5131493654267336,-0.7519180792101445,37705720071.42855,35421256715.59287,4.056228873161701,3.9526050271638775,0.28818412306956714,-1.6049328788742607,0.0
7802,3.5752429387415816,3.1393176651610224,-0.8852016308727129,0.5905941293682249,30089760219.687878,16519161286.068443,3.239884045109261,2.7285740172280364,-0.5122163668678847,-0.08880096612293653,0.0
7803,4.321833231392146,0.4255870253495825,-0.4053546039410729,0.130711869895769,15760862376.697807,48250646217.29421,3.797729053024583,0.5950879239227957,-0.6594073252123612,0.21369707922022194,3.202641129101787
7804,0.3375650836987504,4.321346497814381,-0.48568578714800004,0.6091928785366891,34020685451.177036,40661784809.53876,-0.07496584269406958,4.869332557254613,-0.3491804681034039,0.49498233555680127,3.983890900411824
