,initial position of a,initial position of b,initial velocity of a,initial velocity of b,mass of a,mass of b,final position of a,final position of b,final velocity of a,final velocity of b,if collided
946,3.0,2.0,0.576339610574349,0.1914043653831594,10000000000.0,10000000000.0,3.256142248474295,2.5116017274832063,-0.1318224216365656,0.8995663975940701,0.7445405209910887
947,3.0,2.0,0.872484208962101,-0.6121311495701669,10000000000.0,10000000000.0,3.688240444044195,1.57211261534773,0.5762282117532267,-0.31587515236129166,1.0001484548618562
948,3.0,2.0,-0.37865110820148673,0.36299354589588173,10000000000.0,10000000000.0,2.863743096514519,2.120600906936111,0.5993071650306573,-0.6149647273362634,0.0
949,3.0,2.0,-0.5591914475862414,0.4131372020947166,10000000000.0,10000000000.0,2.8536243549793743,2.0003360049536383,0.5199004237011047,-0.665954669192631,0.0
950,3.0,2.0,-0.17706036543731796,0.8509744489079738,10000000000.0,10000000000.0,3.2768814069232683,2.3969652851390437,0.933403642772894,-0.2594895593022376,0.0
951,3.0,2.0,-0.8392439770887925,0.16473530746761522,10000000000.0,10000000000.0,2.5969825870407206,1.728576194205066,0.2573738918831423,-0.9318825615043155,0.0
952,3.0,2.0,-0.5467242844554809,-0.6192434039007682,10000000000.0,10000000000.0,1.9964975192216807,1.8375347924220744,-1.9973690157352377,0.8314013273789801,0.15896272679960632
953,3.0,2.0,-0.3751994220344528,0.6972360976339318,10000000000.0,10000000000.0,3.1115813195680926,2.2104231523638163,0.762002423001002,-0.43996574740152466,0.0
954,3.0,2.0,-0.161694676896859,0.356819891012808,10000000000.0,10000000000.0,2.9099072615107477,2.285198440083801,0.7818003495223527,-0.5866751354064048,0.0
955,3.0,2.0,-0.12036813308864436,0.28147850505918504,10000000000.0,10000000000.0,2.8547219111853335,2.306372349747977,0.847923303047657,-0.6868129310771153,0.0
956,3.0,2.0,-0.5093224598915063,0.3848260698760668,10000000000.0,10000000000.0,2.845909919157561,2.0296061404659773,0.5297992049765032,-0.6542955949919425,0.0
957,3.0,2.0,0.15100494839251044,-0.4351335502808664,10000000000.0,10000000000.0,2.8733587119896957,1.8425126861219558,-0.3988006268088854,0.1146720249205291,1.0000586071758704
958,3.0,2.0,-0.012158763838202358,-0.2948585517582236,10000000000.0,10000000000.0,2.63740778552705,2.055574898876518,-0.8595837332949118,0.5525664176984844,0.581832886650532
959,3.0,2.0,0.877346394535996,-0.45176014463895386,10000000000.0,10000000000.0,3.682435393074848,1.7431508568221987,0.5567987981215219,-0.13121254822447695,1.0001329039799205
960,3.0,2.0,0.12576649578631494,0.6701778687021898,10000000000.0,10000000000.0,3.2178076917562732,2.578057078295761,1.068829563395244,-0.27288519890674057,0.0
961,3.0,2.0,-0.6294989621351113,0.6007973946935443,10000000000.0,10000000000.0,2.975522189875996,1.9957791128391882,0.6122567625870338,-0.6409583300285989,0.0
